lad19cd,date,cases
E07000119,2020-09-05,1.0
E07000120,2020-09-05,11.0
E07000121,2020-09-05,4.0
E07000122,2020-09-05,10.0
E07000123,2020-09-05,12.0
E07000124,2020-09-05,3.0
E07000125,2020-09-05,2.0
E07000126,2020-09-05,6.0
E07000127,2020-09-05,9.0
E07000128,2020-09-05,4.0
E07000163,2020-09-05,2.0
E07000165,2020-09-05,9.0
E07000166,2020-09-05,0.0
E08000001,2020-09-05,73.0
E08000002,2020-09-05,30.0
E08000003,2020-09-05,78.0
E08000004,2020-09-05,21.0
E08000005,2020-09-05,35.0
E08000006,2020-09-05,38.0
E08000007,2020-09-05,17.0
E08000008,2020-09-05,25.0
E08000009,2020-09-05,16.0
E08000010,2020-09-05,15.0
E08000011,2020-09-05,12.0
E08000012,2020-09-05,50.0
E08000013,2020-09-05,10.0
E08000014,2020-09-05,18.0
E08000015,2020-09-05,22.0
E08000032,2020-09-05,51.0
E08000033,2020-09-05,12.0
E08000034,2020-09-05,27.0
E06000006,2020-09-06,5.0
E06000007,2020-09-06,19.0
E06000008,2020-09-06,9.0
E06000009,2020-09-06,4.0
E06000049,2020-09-06,15.0
E06000050,2020-09-06,17.0
E07000027,2020-09-06,5.0
E07000029,2020-09-06,1.0
E07000031,2020-09-06,5.0
E07000037,2020-09-06,5.0
E07000117,2020-09-06,11.0
E07000118,2020-09-06,2.0
E07000119,2020-09-06,1.0
E07000120,2020-09-06,6.0
E07000121,2020-09-06,4.0
E07000122,2020-09-06,3.0
E07000123,2020-09-06,19.0
E07000124,2020-09-06,1.0
E07000125,2020-09-06,2.0
E07000126,2020-09-06,8.0
E07000127,2020-09-06,8.0
E07000128,2020-09-06,3.0
E07000163,2020-09-06,3.0
E07000165,2020-09-06,8.0
E07000166,2020-09-06,1.0
E08000001,2020-09-06,51.0
E08000002,2020-09-06,15.0
E08000003,2020-09-06,57.0
E08000004,2020-09-06,21.0
E08000005,2020-09-06,18.0
E08000006,2020-09-06,18.0
E08000007,2020-09-06,19.0
E08000008,2020-09-06,39.0
E08000009,2020-09-06,14.0
E08000010,2020-09-06,22.0
E08000011,2020-09-06,11.0
E08000012,2020-09-06,64.0
E08000013,2020-09-06,15.0
E08000014,2020-09-06,18.0
E08000015,2020-09-06,46.0
E08000032,2020-09-06,62.0
E08000033,2020-09-06,17.0
E08000034,2020-09-06,30.0
E06000006,2020-09-07,8.0
E06000007,2020-09-07,20.0
E06000008,2020-09-07,6.0
E06000009,2020-09-07,5.0
E06000049,2020-09-07,15.0
E06000050,2020-09-07,10.0
E07000027,2020-09-07,2.0
E07000029,2020-09-07,0.0
E07000031,2020-09-07,4.0
E07000037,2020-09-07,6.0
E07000117,2020-09-07,12.0
E07000118,2020-09-07,2.0
E07000119,2020-09-07,2.0
E07000120,2020-09-07,12.0
E07000121,2020-09-07,2.0
E07000122,2020-09-07,12.0
E07000123,2020-09-07,28.0
E07000124,2020-09-07,1.0
E07000125,2020-09-07,2.0
E07000126,2020-09-07,13.0
E07000127,2020-09-07,5.0
E07000128,2020-09-07,7.0
E07000163,2020-09-07,3.0
E07000165,2020-09-07,7.0
E07000166,2020-09-07,1.0
E08000001,2020-09-07,47.0
E08000002,2020-09-07,22.0
E08000003,2020-09-07,48.0
E08000004,2020-09-07,21.0
E08000005,2020-09-07,18.0
E08000006,2020-09-07,27.0
E08000007,2020-09-07,15.0
E08000008,2020-09-07,26.0
E08000009,2020-09-07,14.0
E08000010,2020-09-07,21.0
E08000011,2020-09-07,8.0
E08000012,2020-09-07,25.0
E08000013,2020-09-07,9.0
E08000014,2020-09-07,8.0
E08000015,2020-09-07,21.0
E08000032,2020-09-07,63.0
E08000033,2020-09-07,11.0
E08000034,2020-09-07,22.0
